"userID","itemID","styleID","rating"
4851,7348,1199,4
6644,1554,568,4
7221,7463,1199,4
7221,3939,1417,3.5
7221,30484,1199,4
7221,4073,1199,4.5
7221,1525,568,3.5
7221,4904,1417,4
7221,19960,1199,4
7221,17538,1199,4
7221,24905,1199,4
7221,24059,3268,4
7221,1504,568,4
7221,31596,1199,4
7221,11757,1199,4
7221,20470,394,4
7221,25852,1199,3.5
7221,9906,394,3.5
7221,3824,1417,4
6131,1018,263,2.5
6131,1791,60,3.5
611,19960,1199,4.5
4895,19960,1199,4
1805,48911,1199,3.5
1805,727,263,4
1805,4073,1199,3.5
1805,34146,1199,3.5
1805,54731,263,4
1805,1018,263,4
1805,1622,394,3
1805,7348,1199,4.5
222,47658,1199,5
3121,16074,1199,4
3121,17538,1199,4
3121,28350,3268,5
3121,39289,14756,4.5
2216,35036,1199,4
1947,60511,1199,4.5
1234,25852,1199,3.5
1234,11757,1199,4
1234,7463,1199,3.5
1234,48911,1199,4
1234,19960,1199,4.5
4850,429,1,4
4850,11757,1199,4.5
4850,1504,568,5
4850,16115,1199,4.5
4850,16074,1199,5
4850,1542,576,3.5
4850,4073,1199,4.5
4850,28350,3268,4
4850,1525,568,3.5
4850,13350,3268,5
4850,29204,395,2
4850,429,1,5
4850,36732,8775,5
4850,33644,14879,4
4850,30183,8775,4.5
4850,7167,1315,3.5
4850,7463,1199,5
4850,25468,568,3
4850,3606,1315,3
4850,16638,3268,1
4850,7675,3268,4
4850,34146,1199,5
4850,727,263,4.5
4850,1324,263,4.5
4850,7463,1199,5
4850,5441,1199,5
4850,1018,263,5
4850,7672,3268,2.5
4850,24059,3268,5
4850,436,163,1.5
4850,23474,1199,2.5
3953,34146,1199,4.5
3953,33644,14879,3.5
3953,11757,1199,4.5
3953,20478,1199,4.5
3953,55900,1199,4
3953,47695,14879,4
3953,19960,1199,4.5
3953,5441,1199,3.5
3953,16074,1199,4.5
3953,21822,1199,4.5
1080,55900,1199,4
1080,17538,1199,4.5
1080,35036,1199,4
1080,21822,1199,4
1080,34146,1199,4
1080,7463,1199,4
1080,54827,1199,4.5
1080,47658,1199,4
1080,11757,1199,4
1080,19960,1199,3.5
1080,60511,1199,5
1080,7348,1199,5
1080,20478,1199,4
471,19960,1199,5
471,47658,1199,4.5
471,60511,1199,4
471,55900,1199,3
471,11757,1199,5
6134,429,1,1.5
6134,29145,263,4
4530,48422,6272,2.5
2342,19960,1199,4.5
297,16074,1199,4.5
6353,19960,1199,4
5545,1324,263,4.5
5545,1018,263,4.5
5545,429,1,4.5
2818,34146,1199,4
2818,35036,1199,3.5
2818,4786,1315,4
2818,60511,1199,3.5
2818,16074,1199,4
2818,41778,10541,4
2818,17538,1199,3.5
2818,11757,1199,4
2818,19960,1199,4.5
2818,1324,263,4
556,45116,2554,2.5
556,48047,2554,3
3061,35036,1199,4.5
3061,33624,14879,5
763,8422,3282,4
763,52211,14879,1.5
7359,25468,568,3.5
7591,4920,1315,4
7229,20470,394,4.5
2967,28350,3268,4
5205,48911,1199,2
8251,429,1,4
3617,25382,394,4
3617,8590,765,2.5
3617,429,1,4
3617,32923,13831,4.5
3617,58540,765,2
3617,53158,765,2.5
3617,11757,1199,4.5
3617,14243,765,3
3617,18533,765,3
3617,1504,568,4.5
3617,30368,13831,3.5
3617,1521,568,3.5
3617,27596,765,3
3617,20539,394,4
3617,38552,765,3
3617,1554,568,3
3617,53159,765,4.5
3617,22907,453,3
3617,1542,576,3
3617,24905,1199,3
3617,2784,765,2.5
3617,27597,765,3
3617,48167,765,3
3617,959,365,3.5
3617,32222,765,2
3617,29727,765,3
3617,36380,765,2
3617,59826,13831,4
3617,25049,765,3
3617,54772,13831,4
3617,32710,765,3.5
3617,30372,13831,3.5
3617,3606,1315,4
3617,961,365,4
3617,3824,1417,3
3617,429,1,4.5
3617,3939,1417,3.5
3617,32661,765,3
3617,41315,765,3
3617,727,263,4
3617,23474,1199,4
3617,32711,765,2.5
3617,20202,765,3
3617,8274,765,1
3617,8102,1917,4
3617,37650,13831,4.5
3617,30368,13831,4
3617,30682,765,3
3617,30371,13831,4
3617,44351,765,3
7968,727,263,3.5
7968,6523,14,4
7968,6769,1315,3.5
7968,5487,2098,4.5
1428,70931,807,4
1428,19960,1199,3.5
1428,37518,14879,4.5
1428,16074,1199,4.5
1428,34146,1199,4
1428,727,263,4
1428,41778,10541,4
1428,20470,394,3
1428,429,1,3
1428,1324,263,4
1428,56115,14879,3.5
1428,33644,14879,5
1428,11757,1199,4
1428,7167,1315,4.5
1428,5537,1315,4.5
1428,3606,1315,4
4120,37518,14879,2.5
4120,11757,1199,5
3207,39289,14756,2
3207,48555,21516,3
2403,20470,394,4.5
7260,32710,765,4
7260,32711,765,3.5
7260,2784,765,3
7260,1554,568,2.5
7260,8274,765,3.5
7260,32661,765,4
7260,727,263,3.5
7260,30682,765,2.5
7260,3606,1315,4
6943,20470,394,3
1400,54731,263,4
6599,963,365,3.5
1784,34146,1199,4
1274,1018,263,4.5
1274,1324,263,5
1274,4920,1315,4
1274,7348,1199,5
1274,3824,1417,4.5
1274,1521,568,4
1274,20539,394,3.5
1274,727,263,4
1274,33644,14879,5
1274,2324,394,4
1274,6769,1315,3
1274,8422,3282,3
1274,966,365,4.5
1274,1504,568,4.5
1274,11757,1199,4.5
1274,3939,1417,3.5
6043,36862,14879,4
6043,33662,14879,4
6043,33644,14879,4
6043,33927,14879,3
6043,40153,14879,3
1789,62419,12224,3.5
6187,429,1,3
6187,727,263,5
6187,1324,263,4
6187,3824,1417,4
4759,20470,394,4
4759,33644,14879,4.5
4759,1550,394,3.5
4759,1622,394,4.5
125,54827,1199,4.5
125,4824,1068,4.5
125,35036,1199,4
125,48911,1199,4
125,23474,1199,3.5
125,24905,1199,3
125,513,14,4
125,6523,14,4
125,60511,1199,4
125,10784,1075,4.5
125,11757,1199,5
125,11757,1199,4.5
125,55900,1199,4
125,47695,14879,4.5
125,38468,16269,3.5
125,54028,1199,4
125,33644,14879,3.5
125,47658,1199,4.5
125,7348,1199,4
125,19960,1199,5
125,17538,1199,4
125,21822,1199,4
125,20478,1199,4.5
125,25852,1199,4.5
4276,16074,1199,4
4276,3824,1417,4
4276,7694,3282,3.5
5340,19960,1199,5
5340,7348,1199,5
5340,35036,1199,4.5
5340,5441,1199,5
5340,20470,394,4
552,75087,394,4
552,1599,60,2.5
4415,35036,1199,4
4415,11757,1199,5
4415,20478,1199,4.5
4415,17538,1199,4
581,11757,1199,4.5
3537,3517,394,5
3537,37403,1199,3
3537,23474,1199,3.5
3537,429,1,4
3537,7348,1199,4.5
3537,37518,14879,4
3537,9906,394,4.5
3537,11757,1199,5
3537,5487,2098,4
3537,16074,1199,4
3537,34361,394,5
3537,16115,1199,4.5
3537,1504,568,5
3537,34362,394,4.5
3537,1492,394,4.5
3537,29145,263,4.5
3537,33662,14879,4
3537,962,365,4
3537,1620,394,4.5
3537,17538,1199,4.5
3537,19960,1199,4.5
3537,33644,14879,4.5
3537,16073,1199,2
3537,7675,3268,4
3537,47695,14879,4.5
3537,2324,394,4
3537,1550,394,3.5
3537,1154,394,4
3537,1549,394,4.5
3537,4073,1199,4
3537,43312,394,3.5
3537,36670,394,4
3537,29687,395,4
3537,35036,1199,4
3537,35649,3268,4
3537,40153,14879,4
3537,33624,14879,5
3537,515,14,4
3537,24905,1199,3.5
3537,5441,1199,5
3537,20417,395,4
3537,1122,395,4
3537,57671,394,4.5
3537,1123,395,4.5
3537,4904,1417,4.5
3537,21822,1199,4
3537,45878,14,5
3537,7463,1199,3.5
3537,1018,263,4
3537,176,60,4.5
3537,1121,395,4
3537,1622,394,3.5
3537,727,263,4.5
5282,19960,1199,5
1944,34146,1199,4
5754,513,14,3
5754,1550,394,2.5
5754,507,14,4.5
5754,515,14,4.5
5754,513,14,4
5754,7463,1199,4.5
5754,1622,394,3.5
5754,5441,1199,4
5754,16074,1199,4.5
2822,7463,1199,3.5
2822,5441,1199,4
2822,7348,1199,4
2822,16074,1199,3.5
2822,24905,1199,3.5
2822,4073,1199,3.5
2822,11757,1199,4.5
2577,429,1,3
2577,29687,395,5
2577,21822,1199,5
1813,1122,395,3.5
1813,7463,1199,3.5
1813,11757,1199,4
1813,69461,14879,5
1813,34146,1199,4
1813,48911,1199,4
1813,19960,1199,4.5
1813,56115,14879,4
1813,21822,1199,4
7332,23474,1199,3
5680,29687,395,4.5
4035,37518,14879,2.5
4035,34146,1199,4
2003,54731,263,2.5
4488,10784,1075,4
2028,54731,263,4.5
2028,35036,1199,4.5
2028,19960,1199,4.5
2028,46670,16386,4
2028,47658,1199,4.5
2060,33644,14879,4.5
7918,1123,395,4
7918,11757,1199,4.5
7918,429,1,3.5
7918,7348,1199,4.5
7918,8679,1199,4.5
7918,961,365,4
7918,5441,1199,4.5
7918,727,263,4
7918,429,1,2
7918,16074,1199,4
7918,436,163,3
7918,959,365,4
7918,17538,1199,3.5
6400,20470,394,4.5
6400,1504,568,4.5
6400,5411,394,4
6400,1550,394,4
5410,1504,568,4
1905,6551,1254,3.5
1905,2572,807,4
1905,11757,1199,4.5
1905,8203,807,3.5
1905,14299,807,3
5433,5537,1315,3.5
5433,429,1,2
5433,16079,1199,5
3867,7463,1199,4
1460,28350,3268,3.5
1460,47695,14879,4
1460,7463,1199,4
1460,20478,1199,4.5
1460,40176,12224,2.5
1460,47659,1199,4
1460,35036,1199,4
1460,3824,1417,4
1460,55900,1199,4
1460,48911,1199,3
1460,19960,1199,4.5
1460,58053,395,2.5
1460,34146,1199,4
1460,24905,1199,3.5
1460,33644,14879,4.5
1460,11757,1199,4
1460,21822,1199,4
1460,47710,395,4
1460,17538,1199,3
1460,35378,395,4
1460,54134,14879,3.5
1460,5441,1199,4.5
1460,4073,1199,4.5
1460,7348,1199,4
1460,16074,1199,4.5
1460,966,365,3.5
4392,11757,1199,4
715,11757,1199,5
715,35036,1199,4.5
715,48911,1199,4.5
715,727,263,4.5
7144,16638,3268,1.5
5367,3939,1417,3
5367,429,1,4
2571,13009,936,4
3123,16074,1199,4.5
3123,25250,12003,4
3318,727,263,4
3318,7348,1199,4
3318,28950,13397,3
3318,58046,1075,4
3318,16074,1199,4
3318,45774,395,4
3318,1324,263,4.5
3318,10784,1075,3
3318,25414,1075,3.5
3318,1791,60,3.5
3318,11757,1199,4
3318,1504,568,4
3318,3606,1315,4.5
3318,55900,1199,3
3318,20539,394,4
3318,1621,394,3.5
3318,21822,1199,3.5
3318,7324,395,3.5
3318,1123,395,4
3318,19960,1199,4.5
3318,57110,14879,4
3318,33644,14879,4
3318,4920,1315,4.5
3318,60511,1199,4
3318,36670,394,4
3318,429,1,4
3318,5441,1199,4
3318,34146,1199,4.5
3318,7463,1199,4
3318,29687,395,3.5
3001,59548,14879,3
3001,1324,263,3.5
3001,4073,1199,4.5
3001,48911,1199,3
3001,36670,394,4
3001,7324,395,4
3001,52211,14879,4
3001,7348,1199,4.5
3001,51917,14879,4
3001,20478,1199,4.5
3001,54134,14879,4.5
3001,4904,1417,4
3001,11757,1199,4
3001,37518,14879,4.5
3001,23474,1199,3
3001,33662,14879,4.5
3001,429,1,4
3001,35649,3268,3
3001,25852,1199,3.5
3001,19960,1199,4.5
3001,55900,1199,2.5
3001,57110,14879,4
3001,21822,1199,4
3001,20470,394,3.5
3001,5441,1199,4
3001,35036,1199,3.5
3001,47695,14879,4.5
3001,7463,1199,4
3001,47658,1199,5
3001,33644,14879,4
3001,34146,1199,4
3001,16074,1199,4.5
3001,1123,395,3.5
3001,17538,1199,3.5
3001,24905,1199,4
3001,56115,14879,3.5
5498,11757,1199,4.5
3337,962,365,4
4297,37518,14879,4.5
4297,33644,14879,4.5
7238,11757,1199,4.5
7238,21822,1199,3
7238,17538,1199,3
7238,5441,1199,3
7238,19960,1199,3
7238,16074,1199,3.5
7238,510,14,4
7238,1504,568,4.5
828,19960,1199,5
5835,3939,1417,4
5835,1504,568,5
6776,1550,394,3.5
6776,9906,394,4
6776,2106,394,4.5
6776,4920,1315,3
2785,19960,1199,4.5
2785,47658,1199,4.5
4109,48555,21516,4
4491,36670,394,4
8026,1550,394,4
8026,1620,394,3.5
8026,1622,394,4
8294,436,163,2.5
8294,2106,394,5
8294,1549,394,4
8294,1550,394,5
8294,2776,850,4
8294,1621,394,4
8294,1620,394,4
8294,1154,394,4
8294,1622,394,4.5
8294,2106,394,4.5
8294,5411,394,4.5
8294,798,289,2.5
2561,35036,1199,2
2561,34146,1199,4
5232,35036,1199,3.5
6298,3824,1417,3.5
3313,19960,1199,4.5
3313,11757,1199,3
4962,1504,568,4.5
4628,28350,3268,4
3107,28350,3268,4
2049,11757,1199,3.5
2049,47695,14879,3.5
3571,40815,12224,3.5
3571,48521,21516,3
3571,966,365,4
3571,48555,21516,3
3571,5411,394,3.5
3571,1018,263,4
3571,798,289,1.5
3571,17010,577,2.5
3571,48556,21516,3.5
3571,178,60,4
3571,727,263,4
5681,46386,365,5
2023,7348,1199,4.5
5316,21822,1199,3
6295,7463,1199,1
6295,7324,395,3
6295,436,163,3
3394,11757,1199,4.5
3394,19960,1199,5
3394,37403,1199,4
3394,54827,1199,4
3394,47658,1199,5
3394,49237,1199,4.5
3394,60511,1199,4.5
3394,16074,1199,4
3394,33644,14879,3.5
6321,32780,12224,2
8161,510,14,4
8161,7516,14,4
8161,3939,1417,4.5
8161,3824,1417,3
2856,63753,22167,4.5
7819,16074,1199,4
7819,727,263,4.5
7819,7463,1199,3.5
7819,4073,1199,3
7819,11757,1199,3.5
7819,3824,1417,4
7819,23474,1199,3
7819,16115,1199,4
7819,436,163,2
7819,429,1,5
7819,17538,1199,3.5
7819,6761,1199,1
7819,1525,568,4
7819,5441,1199,3.5
1053,5441,1199,3.5
1053,4073,1199,2.5
4726,1324,263,3
7724,1504,568,3.5
5724,3939,1417,4.5
5724,3824,1417,4.5
5724,436,163,2
5724,727,263,4
5724,1324,263,4
4565,17538,1199,4
4565,11757,1199,4.5
4565,33624,14879,4
4565,46386,365,4
4565,38982,14879,3
4565,23474,1199,3.5
4565,37403,1199,4
4565,21822,1199,4.5
4565,28350,3268,5
4565,24905,1199,3.5
4565,36670,394,4
4565,29687,395,3
4565,5441,1199,4.5
4565,16115,1199,3
4565,19960,1199,3.5
4565,25852,1199,1.5
4565,11757,1199,5
4565,20478,1199,4
4565,37518,14879,5
4565,4073,1199,4
4565,16074,1199,5
4565,33644,14879,4.5
4565,27347,395,3.5
4565,20470,394,4
4565,7675,3268,4
4565,35036,1199,4
4565,40153,14879,4
3237,19960,1199,4
3237,3824,1417,3.5
3237,48911,1199,4.5
4411,19960,1199,4.5
7699,20470,394,4.5
7699,17538,1199,4
7699,3824,1417,3.5
7699,5441,1199,4
7699,11757,1199,5
7699,16074,1199,4.5
3038,58053,395,3
3038,11757,1199,4.5
3038,48911,1199,4.5
3038,52211,14879,3.5
3038,20478,1199,4
3038,35036,1199,3
4682,7463,1199,3.5
4682,16074,1199,4.5
4682,34146,1199,3.5
4682,16115,1199,4
4682,10784,1075,4
4682,48911,1199,3.5
396,35036,1199,4.5
1549,48911,1199,4
6278,11757,1199,4.5
6278,17538,1199,4
6278,16074,1199,5
6278,19960,1199,4.5
7675,4904,1417,4
6890,33624,14879,2
6890,3606,1315,3
6890,33662,14879,3
6890,16073,1199,3
6890,1504,568,4
6890,19960,1199,2
6890,11757,1199,3
6890,5441,1199,4
6890,5411,394,3
6953,19960,1199,4.5
250,16074,1199,4
5577,20470,394,3
5577,31704,13905,3.5
5577,31705,13905,4.5
5577,1554,568,3.5
5577,2784,765,2
5577,37506,13905,3.5
5577,21521,2055,3
405,11757,1199,3
5413,29687,395,5
4656,48911,1199,4
797,5441,1199,4.5
797,7463,1199,4
797,16074,1199,4.5
8279,1154,394,4
8279,1550,394,4.5
1132,1018,263,4
1132,24905,1199,3.5
1132,966,365,4.5
1132,7463,1199,4
1132,1504,568,4
1132,60511,1199,4.5
1132,21822,1199,4.5
1132,19960,1199,5
1132,7348,1199,4.5
1132,33644,14879,4.5
1132,3824,1417,4.5
1132,178,60,3
1132,16074,1199,3.5
1132,11757,1199,4
96,2599,14,3
7771,21822,1199,4
7771,16074,1199,4
5794,28951,13397,4
5794,42948,12224,4
5794,12186,1199,2.5
5794,28950,13397,4
5794,28951,13397,4.5
3641,11757,1199,4
3641,4073,1199,3
3641,33662,14879,3.5
3641,33227,365,3
6044,24059,3268,4
554,962,365,3.5
554,19960,1199,3.5
554,35036,1199,3.5
554,58053,395,2.5
554,50448,16386,2
2055,7463,1199,3
2055,58053,395,2.5
3598,20539,394,4
3598,429,1,3.5
3598,34146,1199,4
4068,429,1,1
4900,1123,395,4
4900,2725,850,4.5
4900,43091,16386,3.5
4900,20470,394,3
4900,20417,395,3.5
4900,1121,395,3.5
4900,2780,850,4.5
4900,5441,1199,3.5
4900,8717,850,3.5
4900,11757,1199,4
4900,9906,394,3
4900,28950,13397,3.5
4900,19558,850,4
4900,7324,395,4
5561,7348,1199,4.5
5561,11757,1199,4.5
5561,4073,1199,4
5561,1018,263,4
5561,5441,1199,4
5561,29145,263,4
5561,727,263,4
5561,20470,394,4
5561,436,163,3
5561,1324,263,4
6140,19960,1199,5
4057,727,263,4
4057,17538,1199,5
4057,34146,1199,4.5
4057,33644,14879,5
4057,11757,1199,5
4057,29145,263,4
4057,1154,394,4
4057,5441,1199,3.5
4057,1018,263,4
4057,21822,1199,4
4057,19960,1199,4
4057,24905,1199,3.5
4057,7463,1199,4
4057,1324,263,4.5
4057,20470,394,4
4057,9906,394,4
4057,5411,394,3.5
4057,429,1,4
5143,25468,568,4
5143,19960,1199,4.5
5143,1504,568,5
5143,35036,1199,4
5143,36269,10541,4.5
5143,17538,1199,4
5143,41778,10541,4
5143,16115,1199,4.5
5143,16074,1199,4.5
5143,8422,3282,4
5143,34982,10541,4
5143,22590,9370,4
5143,33644,14879,4.5
5143,24233,5514,3.5
1983,34146,1199,4.5
4599,41843,14338,4
4599,48167,765,2
4599,429,1,4.5
4599,3824,1417,3.5
4599,22907,453,4.5
4599,3606,1315,2.5
4599,21556,568,2.5
8124,436,163,2.5
3246,4904,1417,4.5
3246,960,365,5
3246,1324,263,4
3246,16074,1199,3.5
3246,20539,394,4
3246,727,263,3
3246,962,365,4
3246,3824,1417,3
3246,20470,394,3
3246,1550,394,4.5
7921,2324,394,4
7921,1550,394,4.5
7921,20470,394,4
2149,19960,1199,4.5
2149,35036,1199,3
2149,11757,1199,4.5
2149,16074,1199,4.5
7638,5441,1199,4.5
3190,58920,1075,2
3190,5441,1199,4.5
3190,34146,1199,4.5
3190,56071,1075,4
3396,54827,1199,4.5
4911,20470,394,4.5
6008,3824,1417,3
878,5441,1199,4
878,16074,1199,4.5
1742,3824,1417,3.5
3800,52159,1075,3.5
407,29145,263,3
407,7324,395,3.5
407,727,263,4.5
407,1324,263,4
5188,47695,14879,5
5188,19960,1199,4.5
3150,11757,1199,4.5
5149,11757,1199,4.5
5149,19960,1199,4.5
3087,45137,14756,3.5
3087,39289,14756,4
3183,34146,1199,4.5
3183,20539,394,4
3183,21822,1199,4
3183,20478,1199,4.5
3183,7463,1199,4.5
3183,5441,1199,4.5
3183,16074,1199,5
3183,52211,14879,3.5
3183,24905,1199,4
3183,29687,395,4
3183,11757,1199,4.5
3183,35036,1199,4.5
3183,33644,14879,4
3183,7348,1199,4.5
3,22616,1463,2
3,64262,2055,3.5
3,5916,1,3
3,32844,1315,3
3,4904,1417,2.5
3,33644,14879,4
3,727,263,4.5
3,47695,14879,4
3,51248,1,4
3,429,1,3.5
3,34146,1199,4.5
3,1414,163,2.5
3,11757,1199,4
3,41294,1,3.5
3,22608,1463,3
3,54731,263,4
7181,176,60,4
7181,175,60,3
7181,178,60,4
7181,1504,568,4
7745,1549,394,3.5
7745,11757,1199,4
7745,20470,394,3.5
7745,966,365,3.5
7745,1825,394,3.5
7745,21822,1199,4
7745,8422,3282,5
7745,3606,1315,3.5
7745,17538,1199,1
7745,727,263,4.5
7745,2718,860,4
7745,1018,263,3.5
7745,3517,394,5
7745,1324,263,4.5
7745,17610,2647,3
14,1324,263,3.5
14,9200,4103,3.5
14,436,163,1
14,4920,1315,3.5
14,4904,1417,3
14,14348,1,3.5
14,429,1,4.5
14,3606,1315,3.5
14,29145,263,3.5
14,11900,14,3.5
14,6138,807,2.5
14,8102,1917,1.5
14,1535,574,2
14,2572,807,3
14,1521,568,3.5
14,18279,7088,2
14,12734,807,3
14,14300,807,1.5
14,7425,1303,2
14,13084,5049,3
14,9117,1303,3.5
14,1539,574,1.5
14,3824,1417,3.5
14,12992,2916,2.5
14,1414,163,2
14,8555,1315,3.5
14,5761,807,3
14,13583,2055,3.5
14,5009,1417,3.5
14,12754,807,2.5
14,8310,2916,2.5
14,12655,1303,2
14,1536,574,3
14,1537,574,1
2042,7348,1199,4
2042,19960,1199,4.5
2042,7463,1199,4
2042,16074,1199,4
3197,43091,16386,4.5
1158,11757,1199,4.5
1158,69461,14879,4
1158,19960,1199,4
1158,72827,14879,4.5
1158,47658,1199,4.5
147,20470,394,3
7978,11757,1199,5
3153,7348,1199,5
6704,16074,1199,3.5
6704,25852,1199,4.5
6704,17538,1199,4
302,3606,1315,4
4418,48911,1199,3.5
4418,19960,1199,5
4418,10784,1075,4.5
4418,35036,1199,4.5
4880,35036,1199,5
3564,19960,1199,3.5
3564,19960,1199,3.5
3564,11757,1199,2.5
3564,52159,1075,4
3564,20539,394,4
2868,55609,5892,3.5
2868,4904,1417,4
2868,36269,10541,3.5
2868,41778,10541,3.5
2868,8555,1315,4
2868,25153,5510,3
2868,7167,1315,3.5
2868,429,1,4
2868,1504,568,4
2868,436,163,3
2868,4014,1315,4
2868,3606,1315,4
2868,727,263,3.5
2868,3824,1417,4
2868,48466,3282,4
2868,1324,263,4
2868,5761,807,3.5
2868,17010,577,3
2868,2572,807,3.5
5091,20470,394,3.5
5091,34361,394,4
5091,7348,1199,5
5091,36670,394,5
5091,11757,1199,4
5091,34146,1199,4.5
5091,21822,1199,4.5
5091,40153,14879,3.5
5091,19960,1199,4
6277,5441,1199,4.5
352,72827,14879,4.5
352,60511,1199,4
352,37518,14879,4.5
352,53779,14879,4
352,25852,1199,4.5
3851,19960,1199,4
3851,55900,1199,4
1117,7348,1199,4.5
2033,37518,14879,3
4604,7348,1199,4
4813,3939,1417,3.5
4813,12073,5313,4.5
4813,36862,14879,4
4813,2106,394,4
4813,1122,395,3.5
4813,11757,1199,4.5
4813,5411,394,3.5
4813,36391,14,3.5
4813,25852,1199,4
4813,4904,1417,4
4813,48548,18847,4
4813,48466,3282,3.5
4813,20539,394,4
4813,1598,60,3.5
4813,11757,1199,5
4813,21800,14,4.5
4813,1621,394,4
4813,7675,3268,4
4813,37518,14879,4.5
4813,35036,1199,4
4813,20470,394,4
4813,176,60,4
4813,5537,1315,3.5
4813,33644,14879,5
4813,25468,568,4.5
4813,1504,568,4
4813,5441,1199,4.5
4813,4920,1315,4
4813,20891,568,4
4813,3816,1289,4
4813,28350,3268,4
4813,24905,1199,4
4813,1622,394,3.5
4813,8422,3282,4.5
4813,2572,807,3.5
4813,33624,14879,4
4813,29687,395,4
4813,16074,1199,4.5
4813,36670,394,4.5
4813,17538,1199,4
4813,46634,14338,4
4813,966,365,4
4813,4073,1199,3.5
4813,47659,1199,1
4813,41843,14338,4
4813,48551,18847,3
4813,34146,1199,4
4813,515,14,4.5
4813,48550,18847,3.5
4813,23474,1199,3.5
4813,7463,1199,4
4813,25382,394,4
4813,48549,18847,4
4813,48911,1199,3.5
7140,6523,14,5
7140,1122,395,4.5
7140,429,1,5
7140,562,14,5
7140,5756,14,2.5
7140,512,14,3.5
7140,3517,394,4.5
7140,2106,394,4.5
7140,1620,394,4.5
7140,727,263,4
7140,1152,394,4.5
7140,436,163,4.5
7140,513,14,4.5
7140,1122,395,4
7140,20470,394,4
7140,5617,2188,4.5
7140,1121,395,2
7140,16892,2188,4.5
7140,7324,395,4.5
7140,515,14,4.5
7140,1324,263,4
7140,16894,2188,2
7140,9906,394,4.5
7140,25382,394,4.5
7140,514,14,2
7140,7673,3268,4
7140,7675,3268,5
7140,2324,394,4.5
7140,19898,2188,4
7140,16893,2188,2.5
7140,19895,2188,3
6175,29687,395,5
4125,966,365,4
1716,16122,2430,4.5
2906,16074,1199,3
3437,7324,395,5
7826,11757,1199,4.5
5110,5916,1,4.5
5615,8422,3282,4
7969,727,263,4
7969,1324,263,4
7969,1620,394,4.5
1115,5441,1199,4
1115,56887,3268,3.5
1115,48911,1199,3.5
1115,25382,394,3
1249,20539,394,4
1249,17538,1199,3
1249,11757,1199,4.5
1249,19960,1199,4.5
1249,21822,1199,4.5
1249,35036,1199,4
1249,20478,1199,4
5891,3824,1417,4
550,1598,60,3.5
550,52556,3268,3.5
550,34362,394,4.5
550,175,60,2.5
550,56071,1075,3.5
550,43312,394,4
550,20539,394,4.5
550,5487,2098,3
550,46386,365,3.5
550,16074,1199,4
550,4073,1199,4
550,176,60,3.5
550,20470,394,4.5
550,36670,394,4
550,966,365,4
550,55900,1199,4
550,47695,14879,4.5
550,178,60,3
550,47658,1199,4.5
550,9906,394,3.5
550,5411,394,4.5
550,436,163,3
550,34146,1199,4.5
550,11757,1199,4
550,52211,14879,4
550,35649,3268,4
550,1599,60,4
550,60511,1199,4
550,72827,14879,4.5
550,33644,14879,4.5
550,17538,1199,4
550,35717,365,3
550,6523,14,4.5
550,21822,1199,4
550,429,1,4
550,1622,394,4
550,54827,1199,5
550,25852,1199,4.5
550,2106,394,4.5
550,35036,1199,4
550,6523,14,4
550,36391,14,4.5
550,24905,1199,4
550,20893,9020,4
550,7348,1199,4.5
550,57110,14879,3.5
550,1550,394,4
550,1791,60,4
550,37518,14879,3
550,20478,1199,4
550,5441,1199,4.5
550,8950,2446,4
550,19960,1199,5
7813,17010,577,3
7813,4073,1199,3
7813,7463,1199,4
7813,10656,5049,5
7813,4904,1417,4.5
7813,5441,1199,3.5
7813,16115,1199,4.5
7813,7675,3268,3.5
7813,7673,3268,4
7813,429,1,4.5
7813,7672,3268,2
7813,16074,1199,3.5
4375,727,263,2.5
3821,47695,14879,3.5
6265,1525,568,3
1701,19960,1199,4.5
1701,17538,1199,4
1701,35036,1199,3
1701,69174,395,2
1701,19960,1199,5
1701,21822,1199,4.5
1701,55900,1199,3
1701,1504,568,4
1701,58053,395,2
1701,51483,9020,4.5
1701,7348,1199,3.5
1701,16074,1199,4
1701,5441,1199,3
1701,24905,1199,3
1701,1589,395,2.5
1701,28350,3268,3
1701,56259,22167,3.5
1701,16074,1199,4
1701,60511,1199,3.5
1701,7463,1199,3
1701,7675,3268,4
1701,11757,1199,4.5
1701,34146,1199,4
1701,47658,1199,4
7138,20169,6513,3.5
7138,3606,1315,4
7138,15578,6513,3.5
7138,17010,577,2.5
3989,19960,1199,4.5
6574,25214,3282,4
6574,39550,15737,4.5
6574,1504,568,3.5
6574,4904,1417,2.5
6574,727,263,4
4435,11757,1199,4
7449,20470,394,4
6508,1521,568,3.5
6508,29687,395,4.5
6508,21822,1199,4.5
6508,4073,1199,4
6016,1622,394,4.5
6292,1018,263,3
6457,21556,568,4.5
708,962,365,4
905,20478,1199,4.5
4141,24905,1199,3.5
4141,10784,1075,4.5
4141,29145,263,4.5
4141,19960,1199,4.5
4331,436,163,2
4331,1122,395,3.5
4331,5481,2100,3
4331,20470,394,4
4331,7673,3268,3
4331,4904,1417,4
4331,19960,1199,4.5
4331,1504,568,4
4331,36862,14879,3
4573,3606,1315,4
4573,4373,1386,5
4573,53449,365,4
4573,53678,20658,3.5
4573,35882,15636,3.5
4573,32264,1386,3.5
4573,13112,936,4
4573,10785,1075,4
4573,10788,1075,2.5
4573,17538,1199,4
4573,1504,568,3.5
